"id","session_id","current_trial","created_at","has_given_consent","mechanical_turk_code","ip_address","screen_width","screen_height","browser_width","browser_height","pixel_depth","platform","language","browser","user_agent","bandwidth","age","time_online","preferred_browser","is_mt_session"
433,"90d10e034cdfd4880f382b20e2bccb3c34b5dd0081cba722e31ebdb5e68dd5e9",1,"2015-02-27 13:55:12",f,"","",,,,,,"","","","",,"","","",f
434,"921b30e98fb70e71475b2960a855cf4b5be04aa7558f2a0edda2114aa506d8e1",1,"2015-02-27 13:55:13",f,"","",,,,,,"","","","",,"","","",f
435,"6c8ae95aaa95858e0381eee8e5c1923fa63e3b0eb6431be4a2af44ec1be064e0",1,"2015-02-27 13:55:13",f,"","",,,,,,"","","","",,"","","",f
436,"9c235b9c656c3c4f1587e4690cc34ab16bef33a33e8f5a4bacd859e02213a2f1",1,"2015-02-27 13:55:13",f,"","",,,,,,"","","","",,"","","",f
437,"17d7eb97fdb4a6c698e2849eded65542058ada60559b43d7ee30f6e4b6caef9d",1,"2015-02-27 13:55:14",f,"","",,,,,,"","","","",,"","","",f
438,"5c543ddfab06d73442bffb7bc17306bb4fb395a2745fc50c2af20b37c85acc82",1,"2015-02-27 13:55:14",f,"","",,,,,,"","","","",,"","","",f
439,"4f1228aac4e5e20faf296dbb0962e2c8c455b07bd645c6daf1d400e1987a8883",1,"2015-02-27 13:55:14",f,"","",,,,,,"","","","",,"","","",f
440,"29f1cd2aac1929e3e3970be0ecf1040a7c655f906bce7dcd362c730355c7558a",1,"2015-02-27 13:55:14",f,"","",,,,,,"","","","",,"","","",f
441,"c8e66d2e9e7a94c3f2413499c87c0a960081d3d7ab88877f7e04a9d147e5a209",1,"2015-02-27 13:55:18",f,"","",,,,,,"","","","",,"","","",f
442,"befc5bd9888f3e5bd8ad63d71b92dde2f88d2f712f09033371a9ccb6134168be",1,"2015-02-27 13:55:19",f,"","",,,,,,"","","","",,"","","",f
443,"35158cc83e6e930f3c0e05d1e40eabf95ff8424b95929f277d4837863be55f75",1,"2015-02-27 13:55:19",f,"","",,,,,,"","","","",,"","","",f
444,"a2e8c3b99d0712bec32e86cf7c5e24c5bd06b19d5b8808df645f96f0c99f4b67",1,"2015-02-27 13:55:19",f,"","",,,,,,"","","","",,"","","",f
445,"b2282b27a7289f8ad43141ac572e156495bf39b3287cfdb9878a5f3c06c2f1c5",1,"2015-02-27 13:55:20",f,"","",,,,,,"","","","",,"","","",f
446,"5019722987f5509aae3eaa47a7b40577b10e613d2d0414739cc1357b49698353",1,"2015-02-27 13:55:20",f,"","",,,,,,"","","","",,"","","",f
447,"aec3cdf1c28f7e234778bf473d72c73dc13185cfa78a55b3ab0dafc1e89cd47d",1,"2015-02-27 13:55:23",f,"","",,,,,,"","","","",,"","","",f
448,"52d39dc2e936ffef2e793e7e6cd13933b32049181fc48768515356ea8504061b",1,"2015-02-27 13:55:23",f,"","",,,,,,"","","","",,"","","",f
449,"94e1bb6f509b967affc0a81886ccb8b86736fd88cbdb5523fff0eac5c82b4cc1",1,"2015-02-27 13:55:23",f,"","",,,,,,"","","","",,"","","",f
450,"cc25cf745ff0697ada0ef546f70b85087750b60eb77e99959f5fedea90905a5a",1,"2015-02-27 13:55:23",f,"","",,,,,,"","","","",,"","","",f
451,"0a5b9c15e0d0f9c6262972f8ecfecc7507dd0a9b137e5672d7be4362e1dfc1f9",1,"2015-02-27 13:55:23",f,"","",,,,,,"","","","",,"","","",f
452,"911650211b54ca0190f8639b7bbc6a2c8135bf7187524778d52167900ba91753",1,"2015-02-27 13:55:23",f,"","",,,,,,"","","","",,"","","",f
453,"680af047fd9680f5f9ff24326d6a96a9e5c7eacacd91141ad9ffce19ee2a9c64",1,"2015-02-27 13:55:23",f,"","",,,,,,"","","","",,"","","",f
